"proc__SID","proc__freq","proc__hourBlock","proc__day","proc__beepvar","personality__A_rude","personality__E_quiet","personality__C_lazy","personality__N_relaxed","personality__N_depressed","personality__E_outgoing","personality__A_kind","personality__C_reliable","personality__N_worried","personality__authentic","personality__self_esteem","personality__happy","personality__lonely","personality__posEmo","personality__negEmo","situation__stayHome","situation__studied","situation__music","situation__passFacebook","situation__actFacebook","situation__sick","situation__actService","situation__phone","situation__video","situation__class"
10550,16,2,2,6,NA,1,5,5,1,1,NA,1,1,5,4,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10549,17,2,2,6,1,1,2,3,2,4,3,3,2,4,3,4,1,3,2,0,1,0,0,0,0,1,0,0,0
10547,57,2,6,22,1,2,3,5,1,5,5,3,2,5,4,4,1,5,2,0,0,0,0,0,0,0,0,0,0
10550,16,2,1,2,1,2,3,3,1,3,3,3,3,4,3,3,1,3,3,0,1,0,0,0,0,0,0,0,0
10549,17,2,1,2,2,4,3,4,4,3,3,4,3,3,4,3,2,4,2,0,1,1,1,0,0,0,0,0,0
10539,51,2,6,22,2,3,1,2,2,3,3,5,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,0
10541,20,2,9,34,1,3,2,5,1,3,4,5,1,5,4,4,1,5,1,0,1,0,0,0,0,0,0,0,0
10547,57,2,5,18,2,3,2,3,1,4,3,4,3,4,4,4,1,3,3,0,1,0,0,0,0,0,0,0,0
10526,36,2,8,30,NA,5,2,3,2,1,NA,4,3,4,4,3,2,3,3,1,1,0,1,0,0,0,0,0,0
10509,44,2,15,58,1,1,4,5,1,5,3,4,2,5,5,4,1,4,1,0,1,1,0,1,0,0,0,0,0
10536,25,2,8,30,NA,5,2,4,3,1,NA,1,3,2,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0
10539,51,2,5,18,3,3,2,2,4,3,3,2,3,3,2,2,5,2,4,1,1,0,0,0,0,0,0,1,0
10547,57,2,4,14,1,3,1,3,1,5,5,5,1,5,5,5,1,5,1,0,1,0,0,0,0,1,0,0,0
10541,20,2,8,30,2,3,2,2,1,3,5,5,3,5,5,5,2,5,2,0,0,0,0,0,0,0,0,0,0
10509,44,2,14,54,NA,5,3,5,1,3,NA,4,2,5,4,4,2,4,2,0,0,1,1,0,0,0,0,0,0
10538,12,2,7,26,1,3,5,4,3,3,3,4,4,3,4,3,3,3,3,1,0,1,1,1,0,0,0,0,0
10539,51,2,4,14,NA,2,3,3,3,2,NA,3,2,5,3,4,4,4,2,0,0,1,0,0,0,0,0,1,0
10526,36,2,6,22,1,3,5,5,1,3,4,2,1,3,4,4,2,4,3,1,0,0,0,0,0,0,0,1,0
10547,57,2,3,10,2,4,2,3,1,2,3,4,2,3,4,3,3,2,3,1,1,0,1,0,0,0,0,0,0
10515,46,2,15,58,NA,5,5,5,1,3,NA,1,1,1,5,5,1,3,1,1,0,0,0,0,0,0,0,1,0
10539,51,2,3,10,2,3,5,4,2,2,2,3,1,4,4,4,2,4,2,1,0,0,0,0,0,0,0,1,0
10536,25,2,6,22,NA,5,2,4,2,1,NA,3,1,3,3,2,4,3,3,1,0,0,0,0,0,0,0,1,0
10547,57,2,2,6,1,3,2,4,1,5,4,3,2,5,5,5,1,5,2,0,0,0,0,0,0,0,0,0,0
10542,19,2,15,58,1,1,1,5,1,1,3,4,2,5,5,5,1,5,1,0,0,0,0,0,0,0,1,0,0
10536,25,2,5,18,2,1,5,4,1,5,4,3,2,3,4,3,1,3,2,0,1,1,0,0,0,0,0,0,0
10535,41,2,14,54,1,2,4,5,2,4,3,3,1,4,4,4,1,4,2,1,1,0,0,0,0,0,0,0,0
10526,36,2,4,14,2,2,3,3,3,4,4,4,2,4,4,2,1,4,3,0,0,0,0,0,0,0,0,0,1
10545,7,2,2,6,1,3,2,3,1,3,3,3,1,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,1
10539,51,2,2,6,2,4,4,5,3,2,3,4,1,5,4,3,3,3,2,1,0,0,0,0,0,0,0,1,0
10515,46,2,14,54,1,5,2,1,1,1,3,3,4,3,4,2,2,2,4,0,1,1,1,0,0,0,0,0,0
10509,44,2,12,46,1,2,2,4,1,3,3,5,2,4,4,3,1,4,2,0,0,1,0,0,0,0,0,0,0
10530,55,2,15,58,NA,5,4,4,2,1,NA,3,1,3,3,3,2,4,2,1,0,0,0,0,0,0,0,1,0
10542,19,2,14,54,1,3,1,3,1,3,3,4,3,3,3,3,2,4,4,0,1,0,0,0,0,0,0,0,1
10529,6,2,13,50,1,5,1,1,1,1,1,2,4,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0
10535,41,2,13,50,1,5,1,3,1,1,2,3,3,3,4,3,3,3,2,0,1,1,0,0,0,0,0,0,0
10528,44,2,15,58,1,5,1,4,1,2,4,5,1,4,5,4,1,3,1,0,0,0,0,0,0,0,0,0,1
10512,23,2,15,58,1,3,2,4,1,4,4,4,2,5,4,4,2,4,2,0,0,0,0,0,0,0,0,0,1
10545,7,2,1,2,1,3,2,3,2,4,3,3,1,4,4,4,2,3,2,1,0,0,1,0,0,0,0,0,0
10533,13,2,4,14,2,3,1,3,1,5,4,5,3,5,5,5,1,5,3,0,1,0,0,0,0,0,1,0,1
10509,44,2,11,42,1,3,4,3,1,3,3,4,3,4,3,4,1,4,2,0,1,1,1,0,0,0,0,0,1
10530,55,2,14,54,1,4,2,4,2,1,2,4,1,3,3,3,2,4,3,1,0,1,0,0,0,0,0,0,0
10536,25,2,4,14,1,5,2,2,2,1,3,2,4,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,1
10522,9,2,15,58,3,2,3,4,1,4,3,3,1,5,4,4,1,3,1,0,0,0,0,0,1,1,0,1,0
10526,36,2,3,10,NA,3,4,5,1,2,NA,3,2,3,4,4,2,4,2,1,0,0,0,0,0,0,0,1,0
10398,12,2,15,58,NA,5,2,3,2,2,NA,3,3,3,4,3,3,3,3,0,1,0,0,0,0,0,0,0,0
10541,20,2,4,14,2,3,3,2,1,2,3,3,3,4,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0
10530,55,2,13,50,1,3,1,3,1,3,2,3,2,4,4,2,1,3,2,0,1,0,0,0,0,0,0,0,1
10515,46,2,12,46,1,3,1,2,1,2,1,5,3,4,3,2,1,3,4,0,1,0,0,0,0,0,0,0,0
10541,20,2,3,10,1,2,3,5,1,4,4,4,2,4,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10535,41,2,12,46,NA,5,2,2,3,1,NA,4,4,4,2,2,3,2,3,0,1,1,1,0,0,0,0,1,0
10543,20,2,10,38,2,2,3,4,1,3,3,3,1,4,4,4,1,4,1,1,0,0,0,0,0,0,0,0,0
10523,26,2,13,50,NA,5,1,5,1,2,NA,5,1,5,5,4,2,3,1,0,1,0,0,0,0,0,0,0,0
10533,13,2,3,10,2,4,1,4,1,3,3,4,2,4,4,4,1,3,1,0,1,1,1,1,0,0,1,0,0
10544,17,2,10,38,2,2,2,4,2,4,4,4,2,4,4,4,2,4,2,1,0,1,0,0,0,1,0,0,0
10517,57,2,15,58,1,5,2,3,3,1,4,5,1,4,4,3,3,3,2,0,1,0,1,0,0,0,0,0,1
10536,25,2,3,10,2,3,1,3,1,4,4,4,1,2,4,2,1,2,1,0,1,0,0,0,0,0,0,0,1
10526,36,2,2,6,1,4,5,5,2,2,3,3,1,3,4,3,2,4,2,1,0,1,1,0,0,0,0,1,0
10509,44,2,10,38,NA,5,3,2,2,1,NA,3,4,3,2,3,2,3,4,0,1,0,0,0,0,0,0,0,0
10528,44,2,13,50,1,5,2,3,1,3,4,3,1,4,4,3,2,3,1,0,0,0,0,0,0,0,0,0,1
10515,46,2,11,42,3,2,2,1,2,3,3,5,5,4,4,3,1,3,4,0,1,0,0,0,0,0,0,0,1
10544,17,2,9,34,2,3,3,2,2,2,3,4,2,4,3,3,3,2,2,0,1,0,0,0,0,1,0,0,0
10516,31,2,15,58,NA,5,1,3,1,1,NA,4,1,5,5,4,1,4,1,0,0,1,0,0,0,0,0,0,0
10536,25,2,2,6,1,5,2,4,1,1,4,4,3,3,4,2,2,2,1,0,1,0,0,0,0,0,0,0,1
10517,57,2,14,54,1,3,3,3,1,3,4,5,2,4,3,4,1,3,2,0,1,0,1,0,0,0,0,0,1
10541,20,2,2,6,1,2,4,5,1,2,4,5,3,5,5,5,1,4,1,1,0,0,0,0,0,1,0,0,0
10537,14,2,9,34,1,3,2,4,1,2,4,4,1,4,5,3,1,4,2,0,0,0,0,0,0,0,0,0,1
10526,36,2,1,2,1,4,4,4,2,4,4,4,1,5,4,2,3,3,2,0,0,0,0,0,0,0,0,0,0
10485,37,2,14,54,2,3,2,3,1,4,4,2,2,4,5,4,2,4,2,0,0,0,1,0,0,0,0,1,0
10533,13,2,2,6,1,3,2,4,1,4,4,4,1,4,4,4,1,4,1,0,1,1,1,1,0,0,0,0,1
10509,44,2,9,34,1,5,3,3,2,1,2,5,4,5,3,3,1,2,3,0,1,0,0,0,0,0,0,0,1
10508,8,2,12,46,1,5,3,3,4,3,3,2,3,4,2,3,2,3,3,0,1,0,0,0,0,0,0,0,0
10538,12,2,2,6,1,2,1,4,1,5,4,5,2,4,4,4,1,4,1,0,1,0,0,0,0,0,0,0,1
10513,41,2,15,58,1,3,1,4,1,5,4,5,2,4,5,3,2,3,1,0,1,1,0,0,0,0,0,0,1
10530,55,2,12,46,2,3,2,2,2,2,3,4,4,4,3,3,1,3,2,0,1,0,1,0,0,0,0,0,0
10535,41,2,11,42,NA,2,3,4,2,2,NA,3,2,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0
10497,35,2,15,58,1,1,3,2,3,5,3,5,3,4,3,4,1,4,3,0,1,0,1,0,0,0,0,0,1
10530,55,2,11,42,1,3,1,2,1,2,2,4,2,3,4,3,1,3,4,0,1,1,0,1,0,0,0,0,1
10523,26,2,12,46,1,4,1,4,1,3,4,5,1,5,5,5,1,4,1,0,1,0,0,0,0,0,0,0,0
10537,14,2,8,30,1,1,3,5,1,4,4,4,1,4,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10535,41,2,10,38,2,1,2,3,1,4,3,3,1,3,4,3,2,3,2,0,1,0,0,0,0,0,0,0,0
10515,46,2,10,38,1,5,1,3,1,1,1,5,1,3,5,4,1,4,2,0,1,0,0,0,0,0,0,0,0
10517,57,2,13,50,3,2,2,4,1,5,4,5,1,5,4,4,2,4,1,0,0,0,1,0,0,0,0,0,1
10542,19,2,11,42,2,4,2,2,3,3,3,3,3,4,3,3,3,3,3,0,1,1,0,0,0,0,0,0,0
10528,44,2,12,46,3,5,3,2,3,1,3,3,1,3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,1
10509,44,2,8,30,1,2,3,5,2,4,3,4,3,5,5,4,2,4,1,0,0,0,0,0,0,0,0,0,0
10473,30,2,15,58,3,5,1,1,4,1,3,4,3,NA,2,2,1,2,4,0,1,0,0,0,0,0,0,0,0
10485,37,2,13,50,4,2,2,4,1,4,4,5,3,4,5,5,1,4,1,0,0,0,0,0,0,0,0,0,1
10509,44,2,7,26,1,2,4,4,1,3,4,4,2,4,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0
10535,41,2,9,34,2,4,4,4,1,1,3,3,3,2,4,3,2,3,1,1,0,0,0,0,1,0,0,0,0
10473,30,2,14,70,NA,NA,1,4,2,1,NA,5,2,NA,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0
10515,46,2,9,34,1,3,3,5,1,3,5,5,1,4,4,4,1,3,1,0,0,1,0,0,0,0,0,0,0
10512,23,2,11,42,1,2,5,2,4,2,4,3,5,3,2,3,2,3,2,1,0,0,0,0,0,0,0,0,0
10498,27,2,10,38,NA,4,3,2,3,1,NA,3,4,3,4,2,2,2,3,0,0,0,0,0,0,0,1,0,0
10528,44,2,11,42,NA,5,1,2,1,1,NA,4,3,4,3,2,1,2,2,1,1,0,0,0,0,0,0,0,0
10517,57,2,12,46,NA,5,5,4,2,1,NA,4,1,5,3,3,4,3,2,1,0,1,1,0,0,0,0,0,0
10530,55,2,10,38,1,5,5,5,3,1,1,3,1,3,4,4,1,3,2,0,0,0,0,0,0,0,0,1,0
10518,13,2,10,38,2,4,4,3,1,2,NA,4,3,4,3,3,2,3,2,1,0,1,1,0,0,0,0,1,0
10535,41,2,8,30,1,2,1,3,1,4,3,4,2,4,3,4,1,4,2,0,0,0,0,0,1,0,0,0,0
10528,44,2,10,38,1,5,3,5,1,2,3,4,1,4,4,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10529,6,2,8,30,1,2,4,NA,1,4,2,3,2,4,4,NA,1,4,1,0,0,0,0,0,0,0,0,0,0
10530,55,2,9,34,2,2,2,4,3,5,3,4,2,3,4,4,1,4,3,0,0,0,0,0,0,0,0,0,0
10517,57,2,11,42,3,4,4,5,3,3,3,4,1,4,4,3,3,3,2,1,0,0,1,0,0,1,0,1,0
10532,13,2,9,34,NA,3,4,4,2,2,NA,2,1,3,3,3,1,4,2,1,0,0,0,0,0,0,0,1,0
10537,14,2,6,22,1,2,1,3,1,4,4,4,1,4,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10497,35,2,13,50,NA,5,1,2,3,1,NA,4,4,3,3,3,2,4,3,1,1,1,0,0,0,0,0,0,0
10498,27,2,9,34,1,2,2,4,2,3,5,5,3,4,4,3,2,3,3,0,0,0,0,0,0,0,1,0,0
10473,30,2,12,46,1,2,2,4,1,4,4,3,1,4,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10515,46,2,7,26,1,5,3,4,1,1,1,5,1,3,4,4,3,3,1,0,0,1,0,0,0,1,0,0,0
10535,41,2,7,26,1,3,4,3,3,3,2,3,3,2,3,2,2,2,3,1,1,0,0,0,1,0,0,1,0
10542,19,2,8,30,2,1,2,3,3,2,3,3,2,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0
10497,35,2,12,46,NA,5,5,4,3,1,NA,3,4,4,2,3,2,3,3,1,0,0,0,0,0,0,0,1,0
10513,41,2,11,42,2,2,2,4,3,4,4,5,2,3,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0
10517,57,2,10,38,4,3,4,4,1,2,3,3,1,4,4,4,3,4,3,1,0,1,1,0,0,0,0,1,0
10518,13,2,8,30,1,3,1,3,2,3,5,5,2,3,4,4,2,4,2,0,0,1,0,0,0,1,1,0,0
10530,55,2,8,30,3,3,2,4,2,2,NA,4,1,4,4,3,2,3,2,0,1,1,0,0,0,0,0,0,0
10494,56,2,15,58,1,1,1,3,1,5,5,5,2,5,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0
10485,37,2,10,38,2,2,2,3,1,4,4,4,2,4,4,5,2,4,1,0,0,0,0,0,0,1,0,0,0
10509,44,2,5,18,1,3,3,5,1,3,3,5,2,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0
10497,35,2,11,42,2,3,4,3,1,4,3,4,2,3,4,4,1,4,3,0,0,0,1,0,0,0,0,0,0
10484,16,2,14,54,NA,5,5,4,1,1,NA,4,3,5,3,3,1,4,2,1,1,0,1,0,0,0,0,0,0
10523,26,2,8,30,1,2,1,3,1,5,5,5,3,5,5,5,1,4,1,0,0,0,0,0,0,1,0,0,0
10498,27,2,7,26,2,2,4,3,2,3,4,4,3,4,4,4,2,4,2,1,0,0,0,0,0,0,0,0,0
10515,46,2,6,22,1,4,3,3,1,2,4,5,1,3,3,4,1,3,2,1,0,0,0,0,0,1,0,0,0
10494,56,2,14,54,NA,3,1,5,1,3,NA,3,3,5,5,5,1,5,1,1,1,1,0,0,0,0,0,0,0
10540,21,2,7,26,1,5,1,2,2,3,3,5,3,4,3,3,1,3,3,0,1,1,1,0,0,0,0,0,0
10466,55,2,15,58,NA,4,4,4,1,1,NA,3,4,3,1,3,1,3,1,1,0,0,1,0,0,0,0,1,0
10517,57,2,9,34,1,3,5,5,2,4,5,3,1,3,4,5,2,5,2,0,0,0,1,0,0,0,0,1,0
10485,37,2,9,34,2,4,3,3,NA,3,4,3,3,4,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0
10513,41,2,10,38,2,1,2,5,2,5,5,4,1,5,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10530,55,2,7,26,1,2,2,5,1,4,4,4,2,4,5,4,2,4,1,0,0,0,0,0,0,0,0,0,0
10535,41,2,6,22,NA,4,3,5,1,1,NA,3,1,2,3,4,2,4,1,1,0,0,0,0,0,0,0,1,0
10510,42,2,15,58,1,3,2,4,1,3,3,3,3,4,3,3,1,4,2,1,1,0,1,0,0,0,0,1,0
10516,31,2,9,34,1,5,1,3,1,1,3,5,1,3,4,3,1,3,2,0,1,1,0,0,0,0,0,0,0
10473,30,2,10,38,NA,5,1,3,2,1,NA,4,2,4,NA,4,1,3,3,1,0,0,0,0,0,0,0,0,0
10510,42,2,14,54,2,1,3,4,2,3,4,4,3,4,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10532,13,2,6,22,1,3,2,4,1,4,4,4,1,4,4,3,1,3,1,0,0,0,0,0,0,0,0,0,0
10543,20,2,3,10,1,4,2,2,1,2,4,4,4,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0
10494,56,2,13,50,NA,5,1,5,1,1,NA,5,4,5,5,5,1,5,1,1,1,1,0,0,0,0,0,0,0
10509,44,2,3,10,1,4,5,5,1,3,4,5,1,5,5,5,1,5,2,0,0,0,0,0,0,0,0,1,0
10540,21,2,6,22,1,2,4,3,1,5,4,5,3,5,5,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10517,57,2,8,30,1,4,5,5,2,1,4,3,1,3,3,3,3,3,2,1,0,1,1,0,0,0,0,1,0
10513,41,2,9,34,2,3,1,4,2,3,4,5,2,5,4,4,1,4,1,0,0,0,0,0,1,0,0,0,0
10530,55,2,6,22,4,4,3,2,4,3,2,4,3,3,3,2,2,2,4,0,0,1,0,0,0,0,0,0,0
10528,44,2,7,26,1,2,3,3,1,3,3,3,1,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0
10523,26,2,7,26,1,2,3,5,1,5,5,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,1,0
10498,27,2,6,22,NA,4,5,3,3,1,NA,3,3,3,4,3,2,3,3,1,0,0,0,0,0,0,0,0,0
10512,23,2,7,26,2,2,4,4,3,3,4,3,1,3,3,3,2,3,2,1,0,0,0,0,0,0,0,0,0
10515,46,2,5,18,NA,5,5,5,1,2,NA,3,2,3,5,3,1,3,1,1,0,0,1,0,0,0,0,1,0
10466,55,2,14,54,1,3,3,3,1,3,1,3,3,3,1,3,4,3,3,0,0,1,0,0,0,0,1,0,0
10485,37,2,8,30,1,2,1,3,1,4,4,5,3,4,4,4,1,5,1,0,0,0,0,0,0,1,0,0,0
10472,59,2,15,58,3,5,1,5,1,1,1,5,3,5,5,5,1,4,1,0,0,0,0,0,0,0,0,0,0
10497,35,2,8,30,3,3,1,1,2,3,4,3,5,4,2,2,2,4,4,0,1,1,0,0,0,0,0,0,1
10486,50,2,13,50,NA,5,5,3,3,1,NA,3,1,2,2,2,3,2,1,0,0,1,1,0,0,0,0,0,0
10523,26,2,5,18,1,4,1,5,1,3,4,5,1,5,5,5,1,5,1,0,1,0,0,0,0,1,0,0,0
10532,13,2,4,14,2,3,3,4,1,2,5,4,2,4,4,2,3,3,3,1,1,0,0,0,0,0,0,0,0
10530,55,2,4,14,1,3,1,3,1,3,3,2,2,4,4,2,1,3,2,0,0,0,0,0,0,0,0,1,1
10510,42,2,12,46,1,2,1,2,1,3,2,4,2,4,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10477,33,2,10,38,2,3,3,4,2,2,3,3,2,3,3,3,2,3,2,1,0,1,0,0,0,0,0,0,0
10466,55,2,12,46,NA,4,3,2,1,1,NA,5,2,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0
10498,27,2,4,14,1,4,2,4,2,2,3,4,2,3,4,3,1,3,3,0,0,0,0,0,0,0,0,0,1
10517,57,2,6,22,2,3,2,3,2,4,3,4,1,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
10513,41,2,7,26,1,3,1,2,3,4,5,3,4,5,3,5,3,5,4,1,1,0,0,0,1,0,0,0,1
10473,30,2,8,30,3,5,3,2,4,1,3,3,3,3,2,2,2,2,4,0,1,0,0,0,0,0,0,0,0
10472,59,2,13,50,NA,5,1,3,1,1,NA,5,2,5,5,4,1,5,1,1,0,1,0,0,0,0,0,1,0
10506,20,2,11,42,1,4,5,4,1,3,3,3,1,3,4,3,2,3,3,0,1,1,1,1,0,0,0,0,0
10516,31,2,7,26,2,4,2,3,1,3,3,4,2,3,4,3,1,3,3,0,0,0,0,0,0,0,0,0,1
10485,37,2,6,22,2,3,2,5,1,2,2,3,2,4,5,3,1,4,1,0,0,0,0,0,0,0,0,0,1
10525,15,2,8,30,1,3,5,4,1,3,4,3,3,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,1
10528,44,2,5,18,1,5,1,4,1,1,4,4,1,5,4,4,1,3,1,1,1,1,0,1,0,0,0,0,0
10472,59,2,12,46,1,5,5,5,1,2,1,4,1,5,5,5,1,5,1,1,0,1,0,0,0,0,0,1,0
10485,37,2,5,18,2,2,3,4,4,4,3,4,3,3,4,4,2,4,2,0,1,0,0,0,0,1,0,0,0
10513,41,2,6,22,1,1,1,2,4,5,5,5,3,5,5,3,1,3,4,0,0,0,0,0,0,0,0,0,0
10473,30,2,7,26,NA,4,2,3,3,2,NA,4,2,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0
10477,33,2,9,34,2,2,2,4,1,4,4,3,2,4,4,5,1,5,2,0,0,0,0,0,0,0,0,0,0
10523,26,2,4,14,1,1,1,4,1,5,4,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10528,44,2,4,14,1,4,2,3,3,3,3,3,1,3,2,2,3,2,2,1,0,0,1,0,0,0,0,0,0
10506,20,2,10,38,1,2,1,2,1,3,5,5,3,5,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10508,8,2,3,10,2,3,2,3,3,3,2,3,3,5,2,4,1,4,3,0,1,1,0,1,0,1,0,0,1
10515,46,2,2,6,NA,5,4,3,1,1,NA,3,2,1,3,3,3,2,2,1,1,0,1,0,0,0,0,1,0
10535,41,2,3,10,2,4,2,2,2,2,3,4,3,4,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0
10511,17,2,10,38,1,2,4,4,2,5,4,3,2,3,4,4,2,4,2,0,0,0,0,0,0,0,0,0,0
10479,36,2,12,46,NA,4,5,5,1,2,NA,3,2,4,4,3,2,3,1,1,0,1,1,1,0,0,0,0,0
10503,27,2,9,34,1,4,2,4,1,2,3,3,1,4,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0
10497,35,2,7,26,1,2,5,3,1,4,3,3,3,4,5,5,1,5,2,1,0,1,1,0,0,0,0,0,0
10512,23,2,4,14,1,2,1,5,1,4,5,4,2,5,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10498,27,2,3,10,1,5,2,2,2,1,3,4,4,3,4,2,3,2,4,0,1,0,0,0,0,0,0,0,0
10494,56,2,10,38,NA,5,1,3,2,1,NA,5,5,3,3,2,5,1,2,0,1,0,0,0,0,0,0,0,0
10510,42,2,11,42,1,3,3,4,1,3,2,4,1,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0
10530,55,2,3,10,2,3,4,4,1,2,4,3,1,5,5,4,1,4,2,0,1,1,1,0,0,0,0,0,0
10518,13,2,3,10,1,4,4,4,1,3,4,4,2,3,3,3,2,3,3,1,0,0,1,0,0,0,0,1,0
10486,50,2,12,46,NA,4,4,4,2,1,NA,2,2,3,2,3,1,3,1,1,1,1,1,0,0,0,0,1,0
10542,19,2,3,10,1,1,3,5,1,3,4,4,1,4,5,5,1,5,1,1,0,0,0,0,0,1,0,1,0
10466,55,2,11,42,NA,3,5,5,1,1,NA,3,3,5,1,3,1,3,1,1,1,1,0,0,0,0,0,1,0
10540,21,2,3,10,NA,5,5,5,1,2,NA,5,1,5,5,5,2,5,1,1,0,0,0,0,0,0,0,1,0
10492,32,2,13,50,NA,3,2,4,1,1,NA,4,1,4,4,4,2,4,2,1,1,1,0,0,0,0,0,0,0
10517,57,2,5,18,2,3,2,3,2,3,4,5,2,4,4,4,2,3,2,0,1,1,1,0,0,0,1,0,0
10472,59,2,11,42,1,3,1,5,1,4,1,5,1,5,5,3,1,3,2,0,0,0,0,0,0,0,0,0,0
10498,27,2,2,6,NA,5,2,2,2,1,NA,4,4,4,4,2,2,2,3,0,1,0,1,0,0,0,0,0,0
10486,50,2,11,42,1,5,4,2,2,1,4,4,3,2,4,4,2,3,3,1,0,1,0,0,0,0,0,0,0
10528,44,2,3,10,1,3,1,2,1,3,3,4,1,4,3,3,1,2,2,0,1,0,0,0,0,0,0,0,0
10473,30,2,6,22,1,3,3,4,1,3,4,4,1,4,3,4,1,3,2,0,0,0,0,0,0,0,0,0,0
10508,8,2,2,6,2,5,1,1,3,2,3,1,1,5,1,2,4,3,3,0,0,0,0,0,0,1,0,0,0
10503,27,2,8,30,NA,5,5,5,1,1,NA,1,1,5,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0
10510,42,2,10,38,NA,4,3,5,1,1,NA,5,1,5,4,4,1,4,1,0,1,0,0,0,0,0,0,0,0
10515,46,2,1,2,1,5,4,3,1,3,3,4,3,5,4,3,2,3,2,1,0,0,1,0,0,0,1,1,0
10479,36,2,11,42,NA,4,5,4,1,1,NA,3,1,4,4,4,2,3,2,1,0,1,1,1,0,0,0,0,0
10530,55,2,2,6,1,2,1,4,1,5,3,5,2,5,5,3,1,4,3,0,1,0,0,0,0,0,0,0,0
10494,56,2,9,34,NA,5,3,3,1,3,NA,3,4,3,3,3,2,3,1,0,1,0,0,0,0,0,0,0,0
10517,57,2,4,14,2,3,3,4,2,4,4,5,1,5,4,4,2,3,2,0,1,1,1,0,0,0,0,0,0
10477,33,2,8,30,2,3,2,4,2,3,3,3,2,3,3,4,2,4,2,1,1,1,0,0,0,0,0,0,0
10488,22,2,11,42,2,4,5,5,2,1,3,3,1,3,3,4,4,3,3,1,0,1,1,0,0,0,0,0,0
10524,29,2,9,34,2,3,4,4,1,4,3,4,2,4,3,4,2,3,2,0,0,0,1,0,0,0,0,0,0
10466,55,2,10,38,3,5,5,3,3,3,1,1,3,3,1,3,1,3,3,1,0,0,1,1,0,0,0,1,0
10523,26,2,3,10,1,4,1,4,1,3,3,5,1,5,5,5,1,5,1,1,1,1,0,0,0,0,0,0,0
10540,21,2,2,6,NA,5,1,5,1,1,NA,5,1,5,4,3,1,3,2,1,1,0,1,0,0,0,0,0,0
10516,31,2,5,18,NA,5,2,3,1,1,NA,3,3,3,3,3,1,2,3,0,1,0,0,0,0,0,0,0,0
10497,35,2,6,22,2,2,4,2,2,4,4,3,3,3,4,4,2,5,2,0,1,0,0,0,0,0,0,0,0
10512,23,2,3,10,1,1,1,5,1,4,5,5,1,5,4,4,1,4,1,1,0,0,0,0,0,0,0,0,0
10542,19,2,2,6,1,3,1,4,1,5,3,4,2,5,4,5,1,5,3,0,0,1,0,0,0,0,0,0,0
10484,16,2,9,34,NA,5,5,2,3,1,NA,1,1,5,3,1,1,2,4,1,0,0,0,0,0,0,0,1,0
10513,41,2,5,18,1,2,4,5,1,4,5,5,2,5,4,5,1,5,1,1,0,1,1,0,0,0,0,0,0
10485,37,2,4,14,1,3,3,5,1,5,4,4,2,5,5,5,1,5,1,0,0,0,0,0,0,0,0,1,0
10463,25,2,9,34,1,2,1,5,2,3,4,5,1,5,5,4,1,3,3,0,1,0,0,0,0,0,0,0,1
10472,59,2,10,38,1,1,1,4,1,5,1,5,1,5,5,5,1,5,2,0,0,0,0,0,0,0,0,0,0
